3.646065621505621E+9	299.900100000000010E+0	-1.479864772409201E-6	-686.973564826349990E-12	-9.070662557941367E-9	9.710898612371376E-12	30.514971532916829E-12	10.313806271633170E-12	19.971902969597287E-12	-900.206267941932720E-15	3.180363426773598E-12	-25.298945508476263E-9	-45.956058422936087E-9	28.690167292935351E-9	1.761204574235202E-6	-10.297744802135024E-12	-3.233828678599677E-12	-11.799810131058667E-12	-4.380405320215846E-12	-9.502684926980022E-12	-3.087964610093866E-12	-1.124875365234972E-12	-1.430813412524332E-12	203.673249190123620E-9	761.371164083785040E-9	1.030124213257961E-6	-314.820175023455360E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-27.771412942008766E+9	669.743902850367890E-3
3.646065623801252E+9	299.775300000000020E+0	-1.479864772409201E-6	-679.853874702016020E-12	-9.079716847753813E-9	17.465456857351492E-12	18.220941672084745E-12	13.105181378424390E-12	16.517461958064341E-12	443.994408579151260E-15	1.658157692719357E-12	295.668380003239640E-9	329.845144144121670E-9	1.898633297603331E-6	-437.592029498638280E-9	-25.839568498715696E-12	4.628103873505040E-12	-27.200644516704445E-12	3.001713575231872E-12	-24.098760061873770E-12	3.109850356174812E-12	-1.197135915316328E-12	-641.538953395827550E-15	-147.947303428275930E-9	-297.551378648230860E-9	594.457325985928960E-9	1.010680742914203E-6	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	56.307015396891495E+9	9.820563941065467E+0
3.646065626009745E+9	299.697499999999990E+0	-1.479864772409201E-6	-710.013542521012790E-12	-9.084995167170045E-9	-11.285248324085476E-12	12.929951384459529E-12	-10.393341622698126E-12	9.007057078406150E-12	-2.775934109810966E-12	-2.075642010490598E-12	-361.293597136683960E-9	-193.309090373250980E-9	1.449865335895567E-6	1.482640065640920E-6	33.932329070524604E-12	17.030316169881982E-12	33.013648040471618E-12	15.780369115981749E-12	27.103045281356149E-12	13.624073881507791E-12	2.096245129334173E-12	599.594227997921840E-15	595.978928471755950E-9	-99.511733443915894E-9	666.033036097166160E-9	-111.815185226830350E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-9.005977451569426E+9	321.299665663925540E-3
3.646065628399247E+9	299.638100000000010E+0	-1.479864772409201E-6	-697.902232380605890E-12	-9.064977204050807E-9	-2.524901660702558E-12	36.738335065451528E-12	-75.386184536064887E-15	29.922079681344441E-12	-2.778115096504157E-12	-654.699958310674020E-15	-597.231428324949320E-9	813.684525739149030E-9	-1.777935963153510E-6	940.266708492350350E-9	5.986295427485071E-12	-2.130614031114930E-12	4.316945437101586E-12	-622.605102136030970E-15	2.934805380391772E-12	-2.032434071868818E-12	165.091275069682530E-15	-1.019196863627648E-12	-369.858851776410320E-9	842.578568217259150E-9	1.153996963031634E-6	297.372209043394810E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-8.998907220027987E+9	881.718500161797540E-3
3.646065630570430E+9	299.613099999999970E+0	-1.479864772409201E-6	-700.420275717800380E-12	-9.058663218049593E-9	1.341157417474352E-12	38.047517613328098E-12	-694.708704873959940E-15	28.757485938850372E-12	-1.464551257419374E-12	-217.950107432369370E-15	43.098836122054544E-9	-221.855121052299240E-9	-1.284562711755809E-6	866.453440321200050E-9	-10.288365911868219E-12	-3.912358917942644E-12	-9.116125348448677E-12	-7.746042703894181E-12	-4.448004134192670E-12	-6.031871588780398E-12	-1.971573130509549E-12	270.591668449614050E-15	-639.137462522210840E-9	-610.913287679176190E-9	551.850040141154970E-9	-1.229742433601336E-6	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-17.070075132809956E+9	-1.390095506753126E+0
3.646065632904552E+9	299.620400000000020E+0	-1.479864772409201E-6	-690.692378035873570E-12	-9.017076355025955E-9	6.524262052732379E-12	82.625958200552921E-12	4.956386003895552E-12	63.713055082794813E-12	2.273421044249827E-12	3.450988218379910E-12	-375.666529742068190E-9	282.087229621507690E-9	1.452630171419317E-6	-516.756329886584460E-9	5.956970236131277E-12	54.647350575738588E-12	2.234630100635698E-12	58.382727870328809E-12	-323.388933058742980E-15	47.935146434507514E-12	-85.857733899244745E-15	2.327505404516095E-12	-334.055455442748560E-9	-359.302457067610820E-9	987.707747971174230E-9	749.902614362459230E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	10.996643170534819E+9	689.654937787464560E-3
3.646065635189452E+9	299.644200000000010E+0	-1.479864772409201E-6	-692.600623682934030E-12	-9.065499934863758E-9	7.604603864619461E-12	33.447568259465552E-12	6.563639200910537E-12	28.912567988870394E-12	2.857571959178308E-12	1.175143646223765E-12	116.923136580980370E-9	-44.378019805144016E-9	2.014651857492551E-6	1.403099940154879E-6	-2.555452682006607E-12	1.190795675865095E-12	-3.011788689673786E-12	-1.430692363204536E-12	-864.784376620580690E-15	753.320096274642080E-15	-190.266860663169660E-15	-99.812367569367341E-15	-368.556909396902030E-9	-380.824596845915330E-9	-432.140626026723200E-9	1.853828663332106E-6	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	8.748686072349592E+9	364.282922207933620E-3
3.646065637034668E+9	299.688800000000010E+0	-1.479864772409201E-6	-754.823179981504120E-12	-9.064605180849884E-9	-57.300291339643344E-12	35.383462429173413E-12	-47.515512357231171E-12	27.688599922451769E-12	-4.640999041209818E-12	860.690618796198510E-15	-353.518992330103460E-9	-85.811651994306545E-9	-3.397991689651105E-6	26.730336875478064E-9	7.815209279661125E-12	-58.798251093262221E-12	8.883117468976044E-12	-62.482669239606884E-12	9.138517046071713E-12	-51.085554188627172E-12	-584.076891515986600E-15	-4.926206005317627E-12	144.581745268887030E-9	554.666838789161690E-9	4.024703734436842E-9	722.440663817400530E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-5.386771205512465E+9	2.108334626990457E+0
3.646065639187809E+9	299.759599999999980E+0	-1.479864772409201E-6	-709.630697906043740E-12	-9.061331136510166E-9	-13.597539820760676E-12	40.460890379722984E-12	-11.489244143978321E-12	28.271127700053438E-12	-2.434954670567638E-12	2.441924161216723E-12	-570.888686881502580E-9	-246.156047505720320E-9	37.684732729854274E-9	734.222345751673500E-9	-4.988591501908826E-12	-31.152603075582362E-12	-2.866490007249723E-12	-33.362893812560122E-12	-3.390877414518598E-12	-25.229253058416879E-12	-179.116934851931540E-15	-1.406388397313743E-12	466.184085000418600E-9	-772.576580471081700E-9	644.535569144552100E-9	8.980871071831424E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-10.267131582442142E+9	865.845965128733800E-3
3.646065641383355E+9	299.825899999999990E+0	-1.479864772409201E-6	-718.918282296580660E-12	-8.996296295697956E-9	-16.891759137964721E-12	111.646338518057270E-12	-15.000611686068612E-12	92.333970174457778E-12	-596.391480307794620E-15	4.493618325468225E-12	248.148763547813550E-9	844.202786908391220E-9	-1.786348884972603E-6	-189.445803393120450E-9	-49.890171248953353E-12	65.330335162355846E-12	-48.247273924360341E-12	63.329843038174717E-12	-40.285687090679444E-12	54.804760349245098E-12	-2.525224263283624E-12	2.782066535717743E-12	-306.045952448940170E-9	320.091359503573480E-9	-89.690563393644303E-9	223.658353804115500E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-41.918774538995140E+9	3.170983346241126E+0
3.646065643659824E+9	299.896500000000000E+0	-1.479864772409201E-6	-705.130992304552260E-12	-9.016227623614176E-9	-4.831678963644482E-12	84.389767480294054E-12	-4.346905444737829E-12	68.304479762578795E-12	314.586944388085100E-15	4.161316307841327E-12	248.074895055545710E-9	-446.026650789951240E-9	-510.860542450204960E-9	-1.464281087415579E-6	-26.553267592537449E-12	58.624565093841681E-12	-28.365847750635436E-12	57.430543314367994E-12	-24.239179902426027E-12	50.899097819331104E-12	-492.068441164302320E-15	2.206336331479573E-12	60.968496556861012E-9	-66.323871748018317E-9	320.355512309595430E-9	-265.614914773278710E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	79.469286459514206E+9	-1.540984225679184E+0
3.646065645690385E+9	299.980599999999980E+0	-1.479864772409201E-6	-642.820565846818700E-12	-9.040748803439538E-9	54.485232023254145E-12	64.010544522932259E-12	45.669435910405153E-12	50.949042465163045E-12	-881.473243656610310E-15	3.446774089461591E-12	437.361604038740580E-9	659.054409089162470E-9	368.961564327875550E-9	-704.581630347712700E-9	59.685638699721339E-12	-37.532378893445768E-12	59.650682659979353E-12	-31.026435057587453E-12	48.606005462410146E-12	-28.786796606202559E-12	3.685511923124771E-12	431.868447179713180E-15	-263.589443786721380E-9	-645.592920131708490E-9	-1.109468017599274E-6	2.020505469425983E-6	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-28.361609589296944E+9	-10.001206702858587E+0
3.646065648092456E+9	300.044800000000010E+0	-1.479864772409201E-6	-689.909931084210390E-12	-9.063192671002745E-9	10.775153952395261E-12	36.822743532076124E-12	7.768766563872336E-12	30.551468040104024E-12	362.550049838727940E-15	-644.863922861256860E-15	-278.161285364870450E-9	25.671922869988878E-9	-859.427244285195270E-9	-2.336408493654934E-6	10.057148395200794E-12	-10.133910361410987E-12	11.588595087359002E-12	-12.626438087501716E-12	8.719897294589394E-12	-14.032731887323492E-12	-1.431332916541738E-12	-346.354569000150940E-15	-412.956370109819760E-9	397.670945475399170E-9	1.417928941483841E-6	1.386859038936595E-6	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	68.955996588941788E+9	8.292337540320979E+0
3.646065650225482E+9	300.112599999999990E+0	-1.479864772409201E-6	-673.432432586936110E-12	-9.055422675659436E-9	25.767624946851459E-12	44.506183611567659E-12	24.132220091865574E-12	37.136889886326509E-12	2.443929079128441E-12	350.290595147399620E-15	789.236373304907210E-9	-908.089493503779130E-9	826.025543562610640E-9	24.243539342813316E-9	29.528738044210841E-12	-26.394323608547164E-12	28.304147839811781E-12	-26.761592196486736E-12	26.589653274390949E-12	-24.113267555327769E-12	942.380020715804700E-15	1.473831499903935E-12	252.106267853700910E-9	599.130633225751600E-9	-509.574839735060760E-9	1.130977297811323E-6	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	10.229429410822163E+9	669.170340887758510E-3
3.646065652213689E+9	300.150899999999980E+0	-1.479864772409201E-6	-169.670695539313350E-12	-8.840084726753675E-9	565.332591192797350E-12	278.784341749546540E-12	538.568909567903530E-12	251.901649487579230E-12	471.980737024490040E-12	167.502900485227000E-12	159.038552497601060E-9	-246.333855208168160E-9	1.402803313004586E-6	-1.756197470468549E-6	-382.915363213947520E-12	388.855535449502770E-12	-413.341237387653640E-12	414.796198864730780E-12	-383.141968943797390E-12	390.615645440226890E-12	-294.694145581136200E-12	315.601576117310140E-12	-173.450525511847880E-9	127.731342620580690E-9	933.048238597361170E-9	-501.601706701515690E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	52.968263403306663E+6	56.705029517984569E-3
3.646065654257506E+9	300.194300000000000E+0	-1.479864772409201E-6	-713.318689212410140E-12	-9.015139497696826E-9	-18.698141986759259E-12	81.050020612847639E-12	-14.682535067418497E-12	64.076043495063923E-12	-1.869202522441937E-12	4.687753571650108E-12	642.551915410385930E-9	82.174181963014574E-9	1.585414179147892E-6	1.009027082708153E-6	-46.225606949434987E-12	22.009715119697488E-12	-44.478661427972554E-12	22.652889203363337E-12	-39.657689410879912E-12	17.063941432660442E-12	-3.091923523791728E-12	5.748279164140099E-12	-311.639263755659720E-9	48.121923042702144E-9	-739.118749645168030E-9	-540.958954940867850E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-13.374687707643288E+9	2.148299540113369E+0
3.646065656106165E+9	300.213300000000000E+0	-1.479864772409201E-6	-708.221198489343650E-12	-9.022043458852058E-9	-15.959272354352021E-12	80.112004311639599E-12	-12.201907647129418E-12	60.945319788725063E-12	-2.562326123443038E-12	4.530511262551854E-12	818.158446951725680E-9	854.295838799241290E-9	448.899791446059020E-9	-1.683383752682026E-6	-42.421933678613370E-12	34.616457030774378E-12	-45.420901049791452E-12	31.182897150324600E-12	-37.601400373421904E-12	26.553948992873755E-12	-2.156273233109444E-12	2.560483283570842E-12	-147.962421749330240E-9	317.904409268215910E-9	932.465280438444700E-9	-544.495440996033360E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-9.756759598738005E+9	1.466388166926142E+0
3.646065658246959E+9	300.226000000000000E+0	-1.479864772409201E-6	-669.460069452167770E-12	-9.046756452406289E-9	28.080724255052087E-12	58.708608691769771E-12	25.068254572943482E-12	46.918753119445587E-12	5.106572428276412E-12	4.055327496434341E-12	453.642015596838450E-9	547.644943869163730E-9	130.733677750633350E-9	165.365142531274000E-9	29.994004114012122E-12	2.966113455406890E-12	30.684580212906937E-12	5.678837807125372E-12	27.866519990909848E-12	2.956927908911732E-12	2.309156870655332E-12	-764.471972559535980E-15	-34.247099698604827E-9	125.555938627127630E-9	-1.239687884949309E-6	-716.705864997243380E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	4.895651702023952E+9	589.920093060421920E-3
3.646065660453372E+9	300.224200000000000E+0	-1.479864772409201E-6	-663.473606013709440E-12	-9.036758043738011E-9	39.729304514250038E-12	70.484567992662105E-12	29.764648968052589E-12	54.057720137238027E-12	1.932825173001242E-12	6.221484193239196E-12	216.598446812770140E-9	451.888423639541270E-9	443.629913483264230E-9	-1.169996500501359E-6	51.294054806779946E-12	-7.704368600267373E-12	51.120308770876080E-12	-7.674890805948048E-12	43.971700353306143E-12	-6.678420582184570E-12	162.685989504600160E-15	-2.078954493127110E-12	17.687167368738947E-9	203.539699941588030E-9	411.033059234240000E-9	1.479251620197893E-6	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	12.934434189503357E+9	5.155487255334421E+0
3.646065662636807E+9	300.223299999999990E+0	-1.479864772409201E-6	-736.433940217878730E-12	-9.024719457771012E-9	-38.311903150874178E-12	80.300189530957899E-12	-30.586310340723776E-12	61.077616546635475E-12	-1.902825540297511E-12	4.440241341665260E-12	690.886085975526310E-9	495.313437584982320E-9	440.436881233479030E-9	-103.506886287920530E-9	-62.364169823688645E-12	-4.147955195178929E-12	-64.539790812988131E-12	-5.547219051895074E-12	-52.192350382661521E-12	-4.298941443775343E-12	-4.602926582770503E-12	4.371663966300139E-12	-96.484461372053554E-9	145.386292173763890E-9	-201.807525582470490E-9	-1.178423500375828E-6	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-13.138356339326406E+9	4.060063650891761E+0
3.646065664726153E+9	300.196800000000000E+0	-1.479864772409201E-6	-724.402594600173030E-12	-9.038980234666839E-9	-23.354983217465825E-12	64.447915998888366E-12	-22.838153513354216E-12	47.855246364634758E-12	-677.628069839945260E-15	-3.686953334834993E-12	-579.831886695231290E-9	214.051887734582000E-9	-1.372265572558754E-6	805.667835996432480E-9	-44.959813745742226E-12	5.386979278428265E-12	-45.876338912282970E-12	8.105607982214120E-12	-35.923444987863401E-12	3.812430987971749E-12	2.115345109702280E-12	-2.644646894957477E-12	-319.677014470063140E-9	397.226795681938800E-9	352.302401229561410E-9	-473.318239437569830E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-36.893394935521141E+9	762.704095527924060E-3
3.646065666795981E+9	300.165100000000000E+0	-1.479864772409201E-6	-704.644505113785480E-12	-9.056669485654073E-9	-2.094806342097449E-12	49.094893559358073E-12	-1.655349696716432E-12	37.674536651774410E-12	-785.306392037474360E-15	2.235213303354650E-12	109.385504538415660E-9	310.537875386280320E-9	-107.056997969688870E-9	-389.991142243663300E-9	-24.387421742135043E-12	7.575336869435605E-12	-24.388815371717639E-12	8.014589386060567E-12	-20.577464093256072E-12	5.365448262204171E-12	-1.414115151157309E-12	-1.931794277525702E-12	689.698153873860930E-9	125.757997877966850E-9	-10.751799306567867E-9	-1.383185225296904E-6	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-31.834708406151642E+9	559.598966514010860E-3
3.646065668856195E+9	299.227399999999990E+0	-1.479864772409201E-6	-677.824123005854500E-12	-9.098073685190455E-9	30.176303263702728E-12	81.792879934973604E-12	-1.763954410190666E-12	-4.571561171013307E-12	-7.711270120062726E-12	-3.368369653891520E-12	86.183839720150665E-9	-277.060366534741030E-9	-690.749600697022190E-9	-873.526786970039020E-9	42.084707432981075E-12	25.483254270525248E-12	39.051647420276566E-12	28.527831472241249E-12	-3.058613305410620E-12	-3.367346609054303E-12	-2.549260008141936E-12	-1.274091100671251E-12	347.552761171545900E-9	-71.528138436901091E-9	-57.948792586021814E-9	-148.776819912246770E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-3.242008075291836E+9	-4.142022932226577E+0
3.646065671010807E+9	299.184599999999990E+0	-1.479864772409201E-6	-699.395235086749480E-12	-9.128784708087700E-9	10.510031697419096E-12	47.541658163834952E-12	-2.503800331018171E-12	-3.864781488854904E-12	-5.977941712749884E-12	626.720026598317910E-15	385.956566475229620E-9	-225.008428782840490E-9	-1.924765372167213E-6	-2.915096696534933E-6	25.934607640738207E-12	1.944280364406893E-12	23.712385365671725E-12	4.108859747377283E-12	-3.066438360416527E-12	1.972184750925317E-12	1.462430618628089E-12	-164.060867073996780E-15	176.146360091177090E-9	650.993912055596740E-9	-1.547193924715275E-6	-8.224924285228640E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-4.182041445248530E+9	-2.176975396177096E+0
3.646065673337210E+9	299.170999999999990E+0	-1.479864772409201E-6	-703.697643443421980E-12	-9.157513311528840E-9	873.653280005239280E-15	19.874235789769967E-12	-6.121898309890062E-12	-1.127544585552231E-12	-7.367134209984082E-12	-700.032123340067530E-15	318.392470047594560E-9	135.068361095260300E-9	-217.379051197562500E-9	1.175264723466879E-6	-8.869969834721337E-12	21.806669860124786E-12	-9.354149024418353E-12	19.592121480764358E-12	-3.674662868839684E-12	-721.873162177759980E-15	109.953091863323830E-15	-1.606932174906533E-12	-505.562338090622620E-9	-300.869772225636060E-9	-1.105948847819464E-6	997.668365874091960E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-3.393449784872864E+9	-949.562121511889230E-3
3.646065675765684E+9	299.160399999999980E+0	-1.479864772409201E-6	-768.923149532387390E-12	-9.142148749825293E-9	-68.108983634984020E-12	34.319173895525168E-12	-6.672333275270223E-12	-5.304052161288679E-12	2.602857115690817E-12	-3.188876555024127E-12	62.658062753666984E-9	347.724393917073830E-9	-701.132566003727500E-9	-107.302825293920900E-9	41.492812790829273E-12	-93.616700352142332E-12	44.276701186485177E-12	-94.790619129630593E-12	464.578949788688400E-15	1.983799579540619E-12	-556.602565431877500E-15	-847.970702176340530E-15	322.492182117007380E-9	77.687249810776181E-9	-65.285195842904837E-9	-586.094833344584320E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	9.604829957546412E+9	-23.603543194651344E+0
3.646065678396248E+9	299.160799999999990E+0	-1.479864772409201E-6	-775.111769783458120E-12	-9.142508882979487E-9	-68.230957336617579E-12	35.865412224043261E-12	-9.709757556247959E-12	-584.432290579337520E-15	-6.704017054375491E-12	-237.766280665706030E-15	-17.017650133477114E-9	477.399790552653590E-9	-688.065198500338330E-9	383.226586236399250E-9	32.960123053171973E-12	-93.620328694904885E-12	38.472399124188689E-12	-99.079544570281388E-12	-1.677097995063096E-12	-110.838147847456520E-15	-3.520921575573928E-12	-1.305541307643619E-12	-11.607070513733088E-9	-380.894413767554240E-9	891.608623208220300E-9	-527.508329050230390E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-3.729107458592058E+9	8.729273703469289E+0
3.646065680399171E+9	299.159299999999970E+0	-1.479864772409201E-6	-733.419644496783440E-12	-9.058749717970221E-9	-30.285247398604038E-12	122.168030095926650E-12	-4.037054939859579E-12	2.950904109532613E-12	-10.022867229747839E-12	-9.448494441064463E-12	-249.371611721750780E-9	713.119265234629190E-9	-776.169467126577500E-9	-160.860676171827720E-9	-87.580108235756175E-12	63.296571502057785E-12	-90.664455321164498E-12	68.654977723400853E-12	-2.223516563273178E-12	-1.585733530811925E-12	-3.052247905201855E-12	3.994621227308820E-12	-186.065367297381220E-9	378.136554813007650E-9	263.128532470987820E-9	-433.127353205354130E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-2.494296235492383E+9	2.618830705533034E+0
3.646065682798009E+9	299.170000000000020E+0	-1.479864772409201E-6	-709.883939961950420E-12	-9.098387206405558E-9	-5.993427133561540E-12	78.437223698644211E-12	-4.461458882762013E-12	-899.565471809774690E-15	-7.722640341049020E-12	-1.606828291173131E-12	-636.303113171941250E-9	-99.098351113531658E-9	-317.330959695212600E-9	464.946348969403670E-9	-43.006011862135552E-12	46.465357162055581E-12	-48.068123806740357E-12	46.937892999741157E-12	-208.811147019343350E-15	-2.030242704358148E-12	1.655367555244223E-12	-3.122340194264610E-12	36.117960748658362E-9	-136.177875483367860E-9	-148.733387306648310E-9	-197.588319565180640E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-3.237234792239992E+9	198.373636883810820E-3
3.646065684869800E+9	299.180499999999990E+0	-1.479864772409201E-6	67.223068336958784E-12	56.392868389450384E-12	76.056318660014378E-12	59.589844810489967E-12	-2.119754908848775E-12	-3.095109263578840E-12	-8.077250390903851E-12	-8.035366990218009E-12	55.363073113500626E-9	288.609889349038460E-9	-475.231392864203760E-9	1.447164404567741E-6	120.490736344615020E-12	-13.761117107890427E-12	119.248525517674030E-12	-10.045144276848036E-12	3.776762870766271E-12	-2.648304672806055E-12	642.806134612291740E-15	-1.846329902584026E-12	-479.113907790572320E-9	10.897674100930618E-9	-917.362417972495610E-9	-195.111996995474590E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	-0.000000000000000E+0	-9.678550222598112E+0
3.646065687136847E+9	299.192999999999980E+0	-1.479864772409201E-6	33.201956987078377E-12	-17.798766238210989E-12	33.652958193240625E-12	-24.041532588196631E-12	-100.570221424705870E-9	4.114345549454065E-9	97.854862112381513E-12	-8.431983897972335E-12	-562.573232818511770E-9	146.932060628899500E-9	1.216546585021565E-6	1.058157685230705E-6	-23.315002947569969E-12	-24.802661156815268E-12	-28.481792107163098E-12	-26.959848384738524E-12	-702.498791697756510E-15	2.931024959455413E-12	-1.999736783479533E-12	-3.118932958511541E-12	253.436013586815650E-9	195.848938387906900E-9	589.879962193622630E-9	885.802283428890130E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	1.028092750949467E+3
3.646065689382265E+9	299.212400000000000E+0	-1.479864772409201E-6	-4.629569047304299E-12	-25.154765731932794E-12	-4.419199578332811E-12	-18.894200234915969E-12	-100.584033664326270E-9	4.107935071129233E-9	100.797265481537850E-12	-11.117309288527619E-12	714.137807633985530E-9	-127.605541964158030E-9	762.901799296634960E-9	-945.775262694324930E-9	-2.015532228483311E-12	23.117831990392752E-12	-2.273033940121550E-12	18.915581782174455E-12	4.223563059403926E-12	-4.037245575883733E-12	-859.722485748561090E-15	-4.482606284687176E-12	-431.238006358844620E-9	-197.791097469897780E-9	991.143476279671300E-9	261.744059839134120E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	997.840705144627350E+0
3.646065691796891E+9	299.231800000000020E+0	-1.479864772409201E-6	-34.413269660650906E-12	-103.897138662677860E-12	-34.836920020722508E-12	-102.369490840603240E-12	-100.574174287319330E-9	4.109995177052150E-9	98.538768851675385E-12	-7.751645008382649E-12	99.189656660222027E-9	-674.203916117235240E-9	1.049316829248298E-6	40.336075026629821E-9	51.312027273425549E-12	99.857917443803567E-12	51.519732299128233E-12	102.641180646180030E-12	3.235941444390339E-12	-1.211459985563638E-12	1.372289496583279E-12	2.812578255379057E-12	-239.758139402130420E-9	-245.065282774993210E-9	-334.958867751482280E-9	884.116016993697240E-9	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	0.000000000000000E+0	1.020302349409648E+3
