3.642690279372055E+9	295.002999999999990E+0	-1.479864772409201E-6	-4.235471872417238E-3	-1.023849190692851E-3	32.685365630162930E-3	-7.154156371372732E-3	9.089417631241129E-3	-1.761596293182635E-3	3.982452307449715E-3	-570.079845686573640E-6	-14.661629796027651E-9	-21.717463886205780E-9	1.578796697679526E-6	1.004195509380746E-6	-1.999252921968807E-6	15.337109121927439E-6	-985.607580486032490E-9	675.977355326331390E-9	-7.695907827383864E-6	1.725785130974571E-6	-42.549753316899104E-6	21.012179572474401E-6	-26.274469833887375E-6	12.257406522399780E-6	-4.922824210388188E-6	1.956505714048333E-6	354.881098860080400E-9	-186.350291520447320E-9	-338.483049293040620E-9	-413.152563722695280E-9	-4.930598436880440E-6	230.888444346044560E-9	219.611056037913180E-9	306.654652375368680E-9	1.255507816288678E+0	5.924979429077504E+0
3.642690282694322E+9	295.000900000000000E+0	-1.479864772409201E-6	-4.247117009784272E-3	-1.031095189229078E-3	32.604401939167360E-3	-7.183075194663174E-3	9.044806128859191E-3	-1.783378488234061E-3	3.973932024239409E-3	-575.218606717808980E-6	-100.536475645823110E-9	-149.268301432744310E-9	-653.286511177922810E-9	695.965333698596260E-9	-8.205685571349411E-6	10.318945212802322E-6	-73.575227530700497E-9	425.857990744447240E-9	152.709390395379740E-9	-5.456243388744820E-6	-2.321391502758181E-6	-29.479274516701881E-6	-221.627457818623560E-9	-18.928394348544636E-6	-602.151148549019290E-9	-3.161746132084115E-6	-218.418954471571020E-9	-56.870693175033546E-9	-728.390479232855780E-9	-137.031970660692210E-9	741.029554245819690E-9	-3.738928554266406E-6	66.148862333220374E-9	1.390009443982018E-6	1.258199679688023E+0	5.928535180421804E+0
3.642690286362893E+9	294.999700000000020E+0	-1.479864772409201E-6	-4.214292328373013E-3	-1.040262746302027E-3	32.792598825537887E-3	-7.252481480537912E-3	9.153530493916534E-3	-1.819853584195837E-3	3.993550478699217E-3	-581.025829235228210E-6	-79.468532025345136E-9	230.921426126747220E-9	-1.456020889241112E-6	-417.035521706583860E-9	10.651682344643977E-6	6.900891725248682E-6	61.598510997658398E-9	-1.348176903442661E-6	3.036458959516191E-6	-4.197803113053652E-6	14.982456484094981E-6	-24.949574330621392E-6	9.310660516336795E-6	-13.395747330445250E-6	777.914216295522490E-9	-2.960375195410736E-6	-26.947068812335872E-9	-81.498482680064166E-9	-816.545504836234690E-9	282.048015842800180E-9	3.094905694095191E-6	-1.885084262364455E-6	-298.963508959964880E-9	574.487582791785770E-9	1.252018730367621E+0	5.919311263926003E+0
3.642690289238314E+9	294.999399999999980E+0	-1.479864772409201E-6	-4.233462913591009E-3	-1.025026282795476E-3	32.693721730845240E-3	-7.150926172196185E-3	9.095403913713824E-3	-1.758793113091302E-3	3.982780728796518E-3	-571.109941874948790E-6	30.311007816483941E-9	-88.062087948634492E-9	-99.415128905576484E-9	530.308629023002760E-9	-241.118835275822400E-9	15.154625361187641E-6	118.567207485596300E-9	102.067603733690780E-9	-8.145766053098318E-6	3.488967540056093E-6	-40.510148331911834E-6	31.073441971124553E-6	-23.387190414850820E-6	15.666201851364764E-6	-4.730592062658926E-6	3.541026735072865E-6	94.002974512221585E-9	-67.078335201517897E-9	461.097115128812840E-9	561.538574966369410E-9	-4.791823513591860E-6	1.623739212611258E-6	437.881097743487570E-9	44.089025123080514E-9	1.255404286720765E+0	5.925085869405156E+0
3.642690292714178E+9	294.997900000000020E+0	-1.479864772409201E-6	-4.232953924026416E-3	-1.056416032622523E-3	32.682730313940332E-3	-7.334423621356291E-3	9.093173244641413E-3	-1.868729731526171E-3	3.982487038822616E-3	-591.300136161929720E-6	174.762776356323300E-9	248.020465227504860E-9	-429.140624873636480E-9	-732.546128256828030E-9	1.251134124407319E-6	-3.018419006913994E-6	75.797253505157272E-9	508.579798346656040E-9	-2.335145986038642E-6	4.403834081283687E-6	-12.224148549326409E-6	33.094262180005108E-6	-8.242146837845158E-6	19.365586417365705E-6	-1.658428670297135E-6	2.894762051731263E-6	259.075405986830090E-9	-28.003758384869691E-9	-133.907949178632690E-9	-331.618259268930300E-9	-2.852334281091834E-6	3.071753296481730E-6	176.696195490917750E-9	-320.101123194363370E-9	1.255496866972404E+0	5.923322998754302E+0
3.642690295681369E+9	295.001800000000000E+0	-1.479864772409201E-6	-4.246392332753446E-3	-1.033977890704162E-3	32.608464699467522E-3	-7.201205895140878E-3	9.044030047234331E-3	-1.792682385558338E-3	3.972816330432483E-3	-576.679185872051550E-6	-315.889074387382610E-9	134.715340639830120E-9	-378.459914329950060E-9	1.272246316429255E-6	-8.527870150398589E-6	8.390692892440937E-6	177.598175322365920E-9	402.910350201166940E-9	3.391172488868970E-6	-6.643753345681703E-6	13.221199858274994E-6	-41.803424675295383E-6	7.960657498396120E-6	-24.293254877450799E-6	851.234301723797720E-9	-4.296433256088473E-6	91.096818311259448E-9	-88.173566449287206E-9	-1.351184254169707E-6	1.014657749160201E-6	1.900159962930466E-6	-4.496465082038681E-6	-279.137652187847350E-9	-228.555207686809500E-9	1.258553022373349E+0	5.931418090417473E+0
3.642690298319041E+9	295.001500000000020E+0	-1.479864772409201E-6	-4.224404323110661E-3	-1.052827004641882E-3	32.732126079747043E-3	-7.329332978865820E-3	9.119815493969593E-3	-1.864021629408312E-3	3.987569695888443E-3	-589.450763747305890E-6	-255.936620175759890E-9	-108.154055843768570E-9	497.494868714438640E-9	-83.008963487261563E-9	5.897035830039479E-6	-1.722653532882106E-6	-374.929924232704280E-9	284.553228474441420E-9	-5.809872767043406E-6	-2.519311144290331E-6	-34.715577119107863E-6	-11.285970614687571E-6	-20.296798344090482E-6	-7.282417854955478E-6	-4.049996004594854E-6	-1.355605263135383E-6	240.235232799687620E-9	16.433198749291204E-9	1.345623331327354E-6	493.827858838046760E-9	-3.014736723647428E-6	-2.108349806221675E-6	219.771387109719270E-9	355.321957991527700E-9	1.253896578950198E+0	5.921479092923178E+0
3.642690301526048E+9	295.006500000000020E+0	-1.479864772409201E-6	-4.236687575795680E-3	-1.054577734961416E-3	32.650788420360781E-3	-7.327388143917511E-3	9.074958289999239E-3	-1.867731835725029E-3	3.978257163557479E-3	-590.463990159092250E-6	32.171232600952967E-9	207.819017637680180E-9	140.662540874544810E-9	-408.603805113907650E-9	-1.516777284686433E-6	-2.609423731220012E-6	-879.982360707730450E-9	-325.661341909303960E-9	-3.632071526211905E-6	6.665076395157041E-6	-12.858645243864420E-6	41.911720543845427E-6	-9.398170770025376E-6	23.239081843077114E-6	-1.615318480104197E-6	4.245363882994313E-6	-188.732506913198140E-9	388.441131304366340E-9	-966.468557638927280E-9	-265.347789185818230E-9	-2.575249126523842E-6	3.461368269983445E-6	-733.536256808921720E-9	464.516234296599310E-9	1.256831771913118E+0	5.926170471412993E+0
3.642690304451262E+9	295.003800000000010E+0	-1.479864772409201E-6	-4.217506725075160E-3	-1.029705000354498E-3	32.775852696040705E-3	-7.196000777433809E-3	9.146111962220720E-3	-1.786361357146421E-3	3.991790085968529E-3	-575.266540176835500E-6	218.776105030142070E-9	571.700048998652940E-9	2.149784719708404E-6	1.359893691326263E-6	8.865892515675189E-6	12.399499582833286E-6	406.792799566751430E-9	697.910041764180020E-9	4.819957682004104E-6	2.727715868485046E-6	32.268942869791307E-6	18.477076288049333E-6	19.328243498423155E-6	12.762294824958955E-6	3.217261066749331E-6	2.215487255917544E-6	-785.408537698603110E-9	201.060654080661880E-9	84.986387638341239E-9	105.016200352482670E-9	2.477022378925790E-6	3.038440817710032E-6	19.055992718591752E-9	-707.490118947768720E-9	1.252570874800109E+0	5.919585004452132E+0
3.642690307671777E+9	295.003800000000010E+0	-1.479864772409201E-6	-4.222240833182202E-3	-1.028762298463106E-3	32.751847410373583E-3	-7.183071814562976E-3	9.132320899685614E-3	-1.778336230451652E-3	3.989591857287187E-3	-573.037497418442460E-6	-48.638962021698731E-9	-348.131914324059600E-9	416.096539384639900E-9	846.850056608743820E-9	6.539770293002295E-6	13.538938383560018E-6	-418.836591257987470E-9	-647.554894669055040E-9	4.127455296588913E-6	7.501034953398415E-6	30.240658364713764E-6	39.093059649221482E-6	16.906639062353746E-6	26.808847511809967E-6	3.321759634039717E-6	5.082475190415855E-6	229.189044932717530E-9	-50.353200753590772E-9	-86.713043472190402E-9	955.898203276913890E-9	1.430641762263141E-6	4.635367784707017E-6	-288.649899199122660E-9	474.897367315725680E-9	1.253261029913938E+0	5.920286424172872E+0
3.642690311615808E+9	295.001100000000010E+0	-1.479864772409201E-6	-4.240075401610302E-3	-1.053764990490751E-3	32.636179072539975E-3	-7.325442806474589E-3	9.064608136922564E-3	-1.865028562050530E-3	3.976217950343528E-3	-589.827313929239280E-6	47.766908053202666E-9	380.974328958704060E-9	-945.102111985796740E-9	673.831872569152890E-9	-3.837960364141677E-6	-2.663992160989784E-6	312.665715226443330E-9	-216.807422458684630E-9	131.720042569225690E-9	5.110835271552000E-6	6.399873042515560E-6	30.217510862833524E-6	1.937693980157876E-6	20.085193776730113E-6	705.626912219744140E-9	4.203216835802586E-6	17.898118017828320E-9	21.408019734407670E-9	461.582567986206260E-9	118.097627367178740E-9	-249.356144547155800E-9	3.453498712858764E-6	-192.887477191582290E-9	-731.487076156892020E-9	1.257476341197047E+0	5.928138555277366E+0
3.642690314517340E+9	295.002000000000010E+0	-1.479864772409201E-6	-4.230029159654519E-3	-1.022363237805964E-3	32.700833697135098E-3	-7.139243919492251E-3	9.100555683953777E-3	-1.753709885055163E-3	3.983159866911458E-3	-569.579086522695650E-6	-251.734360420773280E-9	-506.171843825589730E-9	-419.227235597813410E-9	604.379793765947280E-9	581.340547799997170E-9	17.230741442583375E-6	-209.455605613926580E-9	704.532707592981240E-9	-3.241893644026032E-6	4.005699981359587E-6	-12.266248134323641E-6	27.041799561539269E-6	-8.195424745327791E-6	15.975147015442570E-6	-1.371572964580343E-6	2.490586445018218E-6	185.301249175920200E-9	278.764027912949200E-9	771.075127516176160E-9	1.749713262868358E-6	-2.190113258492386E-6	2.160509860716036E-6	50.762982810070848E-9	250.496703136958750E-9	1.255284790735000E+0	5.925014009412826E+0
3.642690317372090E+9	295.002900000000010E+0	-1.479864772409201E-6	-4.217369699942857E-3	-1.028541142837465E-3	32.781782898298070E-3	-7.193030980391077E-3	9.146036479398649E-3	-1.782855045238424E-3	3.991155143929853E-3	-574.554236310106480E-6	163.056092397625450E-9	-230.928917935494770E-9	227.124605533494930E-9	-381.904472474598780E-9	8.862884538923262E-6	13.540311989623829E-6	805.774179468746880E-9	-1.016064478053785E-6	4.498190682429422E-6	3.645143280117889E-6	31.959639133077704E-6	18.159494094284631E-6	17.161428370051034E-6	14.247450388807259E-6	2.890200428368517E-6	2.455023510034809E-6	-384.515516321805970E-9	-112.808051716769970E-9	-127.709493834047860E-9	-1.279230877542403E-6	2.835267228340297E-6	2.023878646993718E-6	-3.618448782900978E-9	357.142972458825850E-9	1.252770142900734E+0	5.922031483754026E+0
3.642690319672018E+9	294.997500000000000E+0	-1.479864772409201E-6	-4.231849118196128E-3	-1.051985388604771E-3	32.686012018630028E-3	-7.325845866036585E-3	9.096617779740159E-3	-1.862745590996410E-3	3.981803842138965E-3	-589.007971960628850E-6	-88.817259559885013E-9	228.021599234337650E-9	793.279903949994500E-9	645.558878681169730E-9	2.235945381788310E-6	-3.228234436626207E-6	862.384195578489780E-9	256.638267638425420E-9	-6.086815591789949E-6	6.117209952526667E-6	-35.946399778650482E-6	40.379259858601773E-6	-22.192541488609299E-6	20.924778573492862E-6	-4.285148422097230E-6	4.010550244928293E-6	-189.859776351897790E-9	-565.663436371084260E-9	479.353034465720960E-9	830.352942642131650E-9	-4.680311631780078E-6	3.121999950151772E-6	-345.698737127914950E-9	-489.704012605370630E-9	1.255712284740294E+0	5.924298427071184E+0
3.642690322396753E+9	294.998400000000000E+0	-1.479864772409201E-6	-4.235148524818211E-3	-1.021855490183334E-3	32.673487816433089E-3	-7.142036415367470E-3	9.081714595366023E-3	-1.756087928942617E-3	3.979661186005319E-3	-569.063089567815700E-6	344.977198008147140E-9	274.652727552274990E-9	658.574916803608630E-9	-267.214229975002320E-9	-1.766248959725183E-6	16.105150493384152E-6	39.371777839741901E-9	214.358594569315390E-9	-5.206029031858967E-6	143.288901242953020E-9	-35.346962446696643E-6	8.574522841694071E-6	-19.194057075167878E-6	3.974346716091694E-6	-3.523666384079706E-6	498.422769841795820E-9	-276.373136941237280E-9	-281.461034086891740E-9	-81.844939030176931E-9	417.764722760260860E-9	-3.524458462638570E-6	330.255772888548790E-9	506.889924589469120E-9	-777.604099514097250E-9	1.256388362301483E+0	5.928085864200886E+0
3.642690325294220E+9	294.999300000000000E+0	-1.479864772409201E-6	-4.216887744387933E-3	-1.031901594152028E-3	32.778477447517593E-3	-7.210195121594907E-3	9.143871153119057E-3	-1.792788428657402E-3	3.990800184645378E-3	-576.339729676907590E-6	-292.339863834646320E-9	-214.896366687627540E-9	824.995585273121130E-9	-1.277914696447021E-6	8.637641872320996E-6	11.410228875842596E-6	-84.126401625591926E-9	191.548759900088540E-9	6.394438757649069E-6	-1.160921463536183E-6	38.299868852321362E-6	-4.804382456374103E-6	22.524153645184737E-6	-3.062831342536333E-9	3.325253351544357E-6	-10.339395716727429E-9	-73.349650319003929E-9	10.932868057929823E-9	130.554440736184180E-9	589.771507043526200E-9	3.319389442422719E-6	818.174791255977790E-9	348.463447328940740E-9	-6.896598347215006E-9	1.252881569775786E+0	5.922272527031745E+0
3.642690328387184E+9	294.997799999999980E+0	-1.479864772409201E-6	-4.247735890736683E-3	-1.044880758215063E-3	32.594391397381114E-3	-7.258834315586271E-3	9.035343221506726E-3	-1.829561668563746E-3	3.970927632433078E-3	-582.743755654033960E-6	92.534504312027762E-9	133.715938011498170E-9	350.829684533068950E-9	-1.021819147387377E-6	-9.166462426069904E-6	2.191846895049176E-6	212.465158550751370E-9	-728.428952248290000E-9	5.382298910195190E-6	16.986532068889218E-9	30.427980469286501E-6	-2.797407434813320E-6	18.341029689958743E-6	1.936270762293764E-6	3.509173047021803E-6	-346.715136341940960E-9	-62.353229822550346E-9	110.305515192322820E-9	359.488127954610980E-9	177.372222418261790E-9	4.118316792518703E-6	977.691081400292010E-9	629.611169031582730E-9	83.439661904605564E-9	1.259151629750650E+0	5.932882781205263E+0
3.642690331451365E+9	294.998100000000020E+0	-1.479864772409201E-6	-4.215841205357734E-3	-1.037188550400799E-3	32.780981325684418E-3	-7.239898749959662E-3	9.145506460835682E-3	-1.811582708003698E-3	3.990839345755327E-3	-579.783821305401020E-6	303.348279171852270E-9	-266.262313474691110E-9	52.684357377145862E-9	-977.120018142144750E-9	8.884322877868800E-6	8.285542396511969E-6	-310.315095562031600E-9	528.571540222504550E-9	8.247153685813427E-6	-4.071445249360780E-6	41.122543201767852E-6	-26.947528613880328E-6	27.680641181836760E-6	-12.457413757116740E-6	4.773269020885708E-6	-2.715309382996175E-6	200.322041076323310E-9	-89.220630195850438E-9	595.839364700248220E-9	30.849940995613910E-9	4.989435332666358E-6	-998.442651913150300E-9	-377.824756807599040E-9	-335.887519049751190E-9	1.252869275561799E+0	5.922432054296429E+0
3.642690334548820E+9	294.998699999999980E+0	-1.479864772409201E-6	-4.244710411878842E-3	-1.034268985113252E-3	32.615802967199937E-3	-7.202815944348105E-3	9.049247696362074E-3	-1.793349894121362E-3	3.972850101296650E-3	-575.941239725378720E-6	-295.055351097367570E-9	-175.469047664770650E-9	300.101465959123800E-9	810.980030184009570E-9	-7.349321948120281E-6	9.790002687366872E-6	340.934258100190460E-9	-141.682692610285000E-9	-610.050821036420720E-9	-9.933103613948816E-6	-9.514767763340543E-6	-49.468463522727628E-6	-3.567286263545711E-6	-28.719563015247668E-6	-372.234203766838300E-9	-6.195070673659779E-6	27.667349592487246E-9	220.620014186969680E-9	-69.389016201528043E-9	1.058034311030963E-6	743.783669860067330E-9	-4.641062405001295E-6	171.790746773678770E-9	-237.138437491236060E-9	1.258542324153663E+0	5.931901448571207E+0
3.642690337661535E+9	295.002299999999990E+0	-1.479864772409201E-6	-4.225903052395735E-3	-1.023548318929668E-3	32.724768990037491E-3	-7.143722465916460E-3	9.110381332731069E-3	-1.756857093822477E-3	3.984399308558118E-3	-569.981942086900680E-6	33.366810467924031E-9	-114.440937209153960E-9	-918.319297798168970E-9	362.286557778762620E-9	2.139617482904679E-6	16.533832157062407E-6	-262.363412448255620E-9	158.911641585657590E-9	-4.352055119077028E-6	4.487709703386444E-6	-25.339196686677479E-6	22.964683932292957E-6	-14.872523658056253E-6	14.427070687983373E-6	-3.512101207754426E-6	2.626560221378435E-6	-206.708593062123120E-9	-270.082387146651710E-9	674.192492059560730E-9	141.573633468963800E-9	-3.165073866933154E-6	978.121092223879350E-9	-320.635938249036770E-9	-340.192447086305100E-9	1.254894304709989E+0	5.926712116073538E+0
3.642690340770457E+9	294.999900000000020E+0	-1.479864772409201E-6	-4.217136067946420E-3	-1.047842208360158E-3	32.763857225616602E-3	-7.293808374145422E-3	9.137082910861715E-3	-1.841484322006119E-3	3.988946610240151E-3	-585.635700749903240E-6	-495.913903066383370E-9	361.099186138838210E-9	1.732193198649722E-6	1.693391057271145E-6	9.542689024792289E-6	3.527762484339559E-6	-42.794952340675372E-9	846.838893930164290E-9	-3.775240581019330E-6	-6.876185794554816E-6	-24.168672929512643E-6	-35.241956887576097E-6	-11.900630601604341E-6	-23.279419921877732E-6	-2.461798704859740E-6	-3.865340402615984E-6	-162.660064378188220E-9	-42.946969732500958E-9	1.315177921071516E-6	-566.419570457940680E-9	-1.487977910390356E-6	-3.818536453513956E-6	170.341520424366220E-9	332.406177041728070E-9	1.253463755860843E+0	5.923061054289833E+0
3.642690343400381E+9	295.000800000000030E+0	-1.479864772409201E-6	-4.245359372158773E-3	-1.033501233666171E-3	32.606633329104108E-3	-7.210012339351846E-3	9.043091752130887E-3	-1.793815294376851E-3	3.971771260868704E-3	-576.245905920784210E-6	-366.437625938531150E-9	-24.039117719789883E-9	853.386683004392750E-9	444.120571164198650E-9	-8.320158936511992E-6	8.739451486468316E-6	-153.725039437422310E-9	-1.047811243094792E-6	2.255865625006168E-6	-7.660685772807138E-6	11.466936313992639E-6	-42.103769498522227E-6	8.997548208246682E-6	-22.501485269829396E-6	1.542602725770007E-6	-4.379252999133931E-6	-116.141391518249950E-9	137.384675416285080E-9	697.161447304214300E-9	-292.106783428859890E-9	2.383642078556015E-6	-3.667342416617399E-6	-439.129574825687700E-9	223.901754765811640E-9	1.258884178266198E+0	5.932753935033865E+0
3.642690346309161E+9	295.000200000000010E+0	-1.479864772409201E-6	-4.212788642454710E-3	-1.037383205494470E-3	32.788893112616874E-3	-7.238228285445495E-3	9.152049733318552E-3	-1.807382326492962E-3	3.991522887370627E-3	-579.441547646261330E-6	60.596990848911018E-9	-250.658400112096140E-9	-190.590227899926200E-9	657.103811960103360E-9	10.817125210314542E-6	9.342223479920289E-6	-449.050511173206920E-9	-910.134546047768250E-9	6.130338136757266E-6	-2.366459191987452E-6	37.148502019757170E-6	-12.028956072274220E-6	24.125843911652481E-6	-4.567200517022458E-6	4.789864250402079E-6	-1.676199499019706E-6	-288.288544081860710E-9	5.081665067221914E-9	-38.901560401680770E-9	-897.176806523291660E-9	4.500802171577556E-6	-470.915401038435470E-9	-454.084273009599680E-9	-167.097192868635560E-9	1.252654723794831E+0	5.921760702935324E+0
3.642690349163967E+9	295.000200000000010E+0	-1.479864772409201E-6	-4.241838586823337E-3	-1.051555579640591E-3	32.620586924094544E-3	-7.306943691533720E-3	9.052318356941995E-3	-1.852758667740428E-3	3.973732355521528E-3	-586.252187385550870E-6	165.138192779154840E-9	-183.612578703679790E-9	1.117159309765038E-6	156.540894609399610E-9	-4.463184022240985E-6	-1.652664499900654E-6	-279.800754434567860E-9	343.044174787650520E-9	3.446262872910871E-6	6.428374881522826E-6	24.417856124287911E-6	37.332526185356525E-6	12.680892518699704E-6	24.213291163919472E-6	2.092846586227351E-6	3.787837865834321E-6	-260.595009043280620E-9	72.454315766747590E-9	1.210742034704665E-6	919.958266558479000E-9	1.349016823021406E-6	3.671768055461431E-6	-601.076283608223970E-9	843.883987581752520E-9	1.258262900633573E+0	5.931015594043289E+0
3.642690351913834E+9	295.004700000000010E+0	-1.479864772409201E-6	-4.215822590953150E-3	-1.046905479226379E-3	32.771040349740689E-3	-7.292445208967250E-3	9.143145775750079E-3	-1.841515117930118E-3	3.990144940387643E-3	-584.972663014853970E-6	216.176552721909540E-9	198.456442719475740E-9	813.888929058688290E-9	-736.827230885598650E-9	8.757807458414906E-6	2.429085297266851E-6	60.282565248560318E-9	-440.999888644062160E-9	-3.338930441780527E-6	-5.463776014200389E-6	-18.776571778766174E-6	-27.109330968243437E-6	-10.266850730109366E-6	-17.966503808790866E-6	-1.725073646416176E-6	-3.153087901485329E-6	34.265178061527699E-9	176.027519544543020E-9	467.315165336658290E-9	675.491444317132540E-9	-1.795819246596377E-6	-3.446329664810012E-6	494.714508813649690E-9	164.912305839461090E-9	1.253087312541145E+0	5.921562982545480E+0
3.642690355295162E+9	294.999599999999990E+0	-1.479864772409201E-6	-4.234108438547117E-3	-1.023489797915535E-3	32.667235769478047E-3	-7.154925320285587E-3	9.079035878137928E-3	-1.764150698921541E-3	3.977775273431875E-3	-570.350012074405340E-6	34.939914054392081E-9	-283.180473450801520E-9	-20.027967463354566E-9	-34.373672112744501E-9	-2.831957933083223E-6	15.028486887467641E-6	-589.973826939515700E-9	-745.862567500681260E-9	-6.915438901967035E-6	2.717566122981850E-6	-34.989193187730841E-6	19.283444797163699E-6	-20.624876944002320E-6	10.575956409465357E-6	-4.154146711047637E-6	1.819891309522486E-6	210.223597152068310E-9	-178.710040663723740E-9	-318.940014239991450E-9	-14.167883514652569E-9	-4.225810721776271E-6	1.176103601120311E-6	-272.062742975125510E-9	388.407230753908110E-9	1.256984031600706E+0	5.929998119524009E+0
3.642690358550446E+9	295.000499999999990E+0	-1.479864772409201E-6	-4.214310186159171E-3	-1.043794466247047E-3	32.782609750201190E-3	-7.277954501337406E-3	9.147503204902492E-3	-1.831820936301658E-3	3.990879902608290E-3	-583.660904748705810E-6	-84.887896033224833E-9	-370.874541268689270E-9	221.098754170548360E-9	-57.644369157765609E-9	10.355090888146932E-6	4.949878025666147E-6	-182.904284132032620E-9	-176.732857929948060E-9	1.088604860899861E-6	-4.464264060477444E-6	2.510633314477213E-6	-25.502782975638041E-6	3.616368662041353E-6	-15.366092665672734E-6	119.455239176488660E-9	-3.532624495916611E-6	-235.049109054499610E-9	256.391689632267290E-9	605.409361611825060E-9	509.522614599556740E-9	431.656821800946040E-9	-3.173253231958202E-6	559.665418234827320E-9	334.511636727865790E-9	1.252856543423466E+0	5.922279577957651E+0
3.642690361203656E+9	295.007000000000000E+0	-1.479864772409201E-6	-4.231939169161454E-3	-1.053857335654643E-3	32.671379448962666E-3	-7.332552661830956E-3	9.084420670734906E-3	-1.867424727201236E-3	3.978143284837973E-3	-589.543063958206560E-6	342.041732833741190E-9	-299.735563925029130E-9	775.960474387267110E-9	-209.440177912066820E-9	506.865252081682480E-9	-2.875295656150185E-6	787.689765367244190E-9	-407.144171908582560E-9	-3.596058651077335E-6	5.891947738897511E-6	-11.284642661234698E-6	40.269929357045859E-6	-8.089259345778612E-6	25.218665891680769E-6	-1.760064924177049E-6	4.748004739299556E-6	157.386050857634570E-9	-243.810653760096920E-9	525.535371476784230E-9	225.498951764965790E-9	-2.088171038206266E-6	3.839460811752144E-6	374.472611167794250E-9	124.800577890510760E-9	1.256867750102583E+0	5.929137562270697E+0
3.642690364295358E+9	295.003400000000000E+0	-1.479864772409201E-6	-4.227772549582231E-3	-1.023515704162845E-3	32.708902935310216E-3	-7.148301069044262E-3	9.101186381755265E-3	-1.756412104591007E-3	3.982242794416415E-3	-569.170781226909800E-6	-133.459829862192370E-9	-249.134683138059170E-9	-140.901437901304730E-9	2.104658479276815E-6	1.610392495367363E-6	15.792455156760291E-6	-444.781578480467900E-9	386.520609122465490E-9	-5.815468473180123E-6	4.762578009214178E-6	-19.233461472879570E-6	28.821838750935700E-6	-13.385279140901440E-6	15.964363018535284E-6	-1.961733861568557E-6	3.499378595928454E-6	36.006076101044105E-9	-160.090808526421490E-9	-392.695684097649430E-9	-640.433521560766080E-9	-2.342124329851406E-6	2.939302560813727E-6	163.010007786743680E-9	171.398445653263850E-9	1.255573870837460E+0	5.928246410956112E+0
3.642690367297066E+9	295.005800000000020E+0	-1.479864772409201E-6	-4.222431216738255E-3	-1.024869254584049E-3	32.734536534690765E-3	-7.157219154611926E-3	9.120189302700057E-3	-1.762276955021777E-3	3.984363325061613E-3	-570.514465017492010E-6	280.745915474348430E-9	-441.586476750214910E-9	528.427736526412360E-9	-55.174045905958799E-9	3.758186942457087E-6	15.557603108281097E-6	459.499916262041250E-9	-164.732967359285740E-9	403.766599332774810E-9	4.446192308962204E-6	6.946456999590880E-6	26.287943505902612E-6	4.247169221501208E-6	16.236984210323529E-6	-15.581507789857742E-9	2.804958998523294E-6	261.114451572587060E-9	272.625812993783450E-9	-179.608163340660830E-9	-9.114610992008028E-9	-620.201533373151010E-9	3.406953006533453E-6	-400.264789362095750E-9	-167.374095841767710E-9	1.254905637884487E+0	5.926755495277415E+0
3.642690369361201E+9	295.003100000000020E+0	-1.479864772409201E-6	-4.224732278762184E-3	-1.051933536775354E-3	32.726825632906895E-3	-7.330222760196794E-3	9.118531480742620E-3	-1.862615391737075E-3	3.984751029304272E-3	-589.250624464667950E-6	28.488261582729634E-9	135.877855636670860E-9	-1.009294795658065E-6	985.930203556898260E-9	5.792206386268196E-6	-1.199840352597772E-6	402.902767635765750E-9	-434.953315240755060E-9	-5.730306902756178E-6	-2.594394657854492E-6	-32.568571720143955E-6	-9.672726821395267E-6	-19.484723853021582E-6	-8.642513578735330E-6	-3.981035607568660E-6	-1.043806767006371E-6	-403.413986829880200E-9	-66.314016866137708E-9	469.031874304767840E-9	67.861405606989211E-9	-3.548111536797867E-6	-2.319863654572361E-6	-328.999367734693700E-9	-67.776927801413842E-9	1.254783539355278E+0	5.924659778878639E+0
3.642690372055183E+9	295.002500000000000E+0	-1.479864772409201E-6	-4.245181587549707E-3	-1.040842762468109E-3	32.602999002390873E-3	-7.241559385128527E-3	9.043579081954009E-3	-1.815706816251538E-3	3.970503836076832E-3	-580.320031915985320E-6	98.229489310379698E-9	318.953581474581230E-9	-674.923646582273740E-9	1.057590588432091E-6	-7.352751665419201E-6	4.894097998770730E-6	484.268329372385290E-9	290.670989077631930E-9	4.594913785481287E-6	-5.937571907128884E-6	21.574455948619531E-6	-33.506416468388720E-6	15.143363673834234E-6	-17.945179343899044E-6	2.213546360017773E-6	-4.147239919792113E-6	399.398060503943360E-9	190.144334956528450E-9	807.286819003662600E-9	626.314628332405750E-9	3.394612585909203E-6	-2.685872466171291E-6	162.696651906719700E-9	225.526913559999910E-9	1.259286026767925E+0	5.933609660912810E+0
3.642690374724880E+9	295.000400000000010E+0	-1.479864772409201E-6	-4.212457211638692E-3	-1.039449578923303E-3	32.784477087485428E-3	-7.249347224868604E-3	9.149647678973454E-3	-1.814606044489916E-3	3.989889721902644E-3	-581.329888562513180E-6	256.081159735841160E-9	-32.577779571238319E-9	-433.365778084398260E-9	101.036920182563450E-9	10.611034375984895E-6	7.299542717753225E-6	-124.009590420940550E-9	392.802432265768340E-9	5.775752185740349E-6	-3.406329815451584E-6	30.455166715032088E-6	-18.463570284478033E-6	20.173448735266327E-6	-10.473441155935583E-6	3.053990418557997E-6	-1.584381737713223E-6	-402.292380037118400E-9	36.493870572956512E-9	49.162664742773707E-9	189.942226493303060E-9	4.107578374621948E-6	-1.315515557692375E-6	267.021738747674840E-9	716.119351827843320E-9	1.253167467900759E+0	5.923679864826270E+0
