3.642679106053359E+9	300.000699999999990E+0	-1.479864772409201E-6	-4.915506532168524E-3	-892.291132693274040E-6	27.634134056817406E-3	-5.900364313727932E-3	10.785559926276535E-3	-2.037890914035860E-3	4.662093467112956E-3	-672.856681863765320E-6	196.243427767361170E-9	69.655505435536681E-9	-150.448406184597820E-9	156.255339267376200E-9	-7.795014002298845E-6	4.482011171847677E-6	-109.861868939781120E-9	-308.865132166571470E-9	7.562557275953308E-6	-4.371186624573902E-6	39.688871257441752E-6	-29.466645155250839E-6	24.141033591897572E-6	-14.926154699209930E-6	4.638510811031859E-6	-4.519414746012037E-6	262.216988328285200E-9	-68.292726813238119E-9	-394.270294696395870E-9	160.344808756791000E-9	5.591778971128382E-6	-2.301228275118998E-6	-410.470249642739660E-9	816.527830709133740E-9	1.072479570662983E+0	3.613950309961182E+0
3.642679108876381E+9	300.001300000000010E+0	-1.479864772409201E-6	-4.885024238869848E-3	-886.258585415879410E-6	27.812412117559165E-3	-5.872555655748448E-3	10.878323240423397E-3	-2.020761998773298E-3	4.684536509529417E-3	-669.266273110860820E-6	-393.610866652603640E-9	-181.064722144620170E-9	435.781449091769370E-9	1.302355159568813E-6	10.153484397534993E-6	10.453290182178243E-6	585.726805822172630E-9	-266.449787912063670E-9	5.220960424575620E-6	676.585109994010520E-9	33.476983648230518E-6	4.057580643666573E-6	16.821882780840707E-6	3.368637945054860E-6	4.418702795041296E-6	260.712426113696780E-9	276.728654159617750E-9	258.865726748171700E-9	1.489848969611051E-6	580.289930890136100E-9	3.109143223384449E-6	1.442638077406774E-6	-500.162677976849660E-9	480.538267942401130E-9	1.067341451993993E+0	3.614891002063483E+0
3.642679111808357E+9	299.997999999999990E+0	-1.479864772409201E-6	-4.898770850622507E-3	-906.710352287343090E-6	27.704979160920386E-3	-5.983946044177095E-3	10.828294919631793E-3	-2.080801030686568E-3	4.670567267313162E-3	-683.312162992375390E-6	290.259818808251370E-9	321.591847648368770E-9	-141.878277561454350E-9	646.195986024502440E-9	1.198892325481214E-6	-3.288629760089496E-6	-823.945159985235880E-9	-1.218417426792471E-6	-3.130159379588685E-6	6.438564097889661E-6	-13.808042397571884E-6	42.684121244113951E-6	-9.299742552875564E-6	21.876989214937742E-6	-2.732493921016854E-6	5.130251746127444E-6	171.742461202554040E-9	119.360147288531060E-9	811.904684897129290E-9	-1.691659828059600E-6	-3.283117473654779E-6	3.468007488570380E-6	-449.428145182716410E-9	240.670248526882120E-9	1.070533773272545E+0	3.613412092231196E+0
3.642679114447831E+9	300.000400000000010E+0	-1.479864772409201E-6	-4.904973239844436E-3	-877.399256835078550E-6	27.688082080972766E-3	-5.816540967451958E-3	10.813475385470535E-3	-1.993853978596095E-3	4.667407240476072E-3	-662.654265889064280E-6	114.443223748136020E-9	261.424571961047480E-9	286.938453914099110E-9	177.292186566722840E-9	-5.059251997652864E-6	13.724271721465743E-6	-393.162041300422840E-9	674.986157471653750E-9	-8.052097834056256E-6	-381.806055474523830E-9	-47.410798760199383E-6	3.721767849515405E-6	-25.547988376643677E-6	-1.615649670495483E-6	-6.132924130625192E-6	-310.744762403196740E-9	245.546344727180320E-9	179.170319745431190E-9	533.807175155521660E-9	-1.314877408619686E-6	-5.382965744259998E-6	-1.389199751798965E-6	-1.357435504984981E-6	-667.484695724737620E-9	1.071258568705910E+0	3.615413403219779E+0
3.642679117282425E+9	300.003600000000010E+0	-1.479864772409201E-6	-4.883298228243669E-3	-881.151366191278090E-6	27.791416781072002E-3	-5.853633379845294E-3	10.867877908052145E-3	-2.010468398921769E-3	4.680604086228700E-3	-666.563664652121540E-6	75.915632443727637E-9	259.251037706573340E-9	838.295794080658580E-9	-157.020149523198090E-9	8.624557697883716E-6	12.576784774463268E-6	379.496587467110540E-9	-495.515757108112690E-9	7.263038302531349E-6	4.600427075942631E-6	42.772493911778680E-6	22.092428423079837E-6	22.033003690307998E-6	13.436996499748710E-6	5.211223855685138E-6	3.143515391259490E-6	-345.443994288086270E-9	-21.962325608544028E-9	-341.902039841590550E-9	132.848010775243950E-9	4.096589831384860E-6	3.566303049255510E-6	256.396211782135040E-9	21.981022575447401E-9	1.068238182056677E+0	3.615674079936047E+0
3.642679119777159E+9	299.995299999999990E+0	-1.479864772409201E-6	-4.896368517140258E-3	-906.055777510522120E-6	27.721200984321990E-3	-5.992783042141419E-3	10.828461242536471E-3	-2.082686719936875E-3	4.671517581324336E-3	-684.021405799017150E-6	-353.569774957305240E-9	338.648495182785390E-9	1.423671948330683E-6	364.766721574483650E-9	1.811667281055212E-6	-3.883665786740840E-6	-405.556411845899610E-9	-285.575599900572060E-9	-1.841120740529343E-6	-217.410314644087360E-9	-9.135513553406194E-6	-610.039507632318920E-9	-3.904294579450417E-6	-895.376379332540380E-9	-1.282911238526000E-6	37.541830480762108E-9	74.773063314657236E-9	-178.900367481829740E-9	-1.152768936918875E-6	134.199456791569420E-9	-782.111339575273910E-9	451.311628348666410E-9	-161.872288749433650E-9	397.244126953715540E-9	1.070315997522703E+0	3.616113917524114E+0
3.642679122622480E+9	299.995299999999990E+0	-1.479864772409201E-6	-4.902846060970291E-3	-876.782090311000430E-6	27.697806082578505E-3	-5.810504380442176E-3	10.815529563497569E-3	-1.991803543210091E-3	4.667801479566956E-3	-662.405613354108630E-6	133.293778478204190E-9	-130.743931110613700E-12	-1.098705191990620E-6	113.128313685213650E-9	-2.695957320236412E-6	15.333715774762700E-6	-283.117915183581970E-9	371.677067168873230E-9	-8.104977606212278E-6	77.848906825080104E-9	-43.120008048732552E-6	13.682935873742512E-6	-24.511628296007743E-6	5.780693403125841E-6	-5.770762073698440E-6	1.948094044063050E-6	149.449878247085480E-9	-222.175002237967340E-9	-1.576929571852139E-6	-93.177973142026961E-9	-4.779994394697630E-6	-298.997254912450690E-9	-11.825044688651104E-9	-100.034523373615010E-9	1.071168090992564E+0	3.616751182110502E+0
3.642679125393488E+9	299.999500000000010E+0	-1.479864772409201E-6	-4.886525593283642E-3	-882.568936972306620E-6	27.797011814011056E-3	-5.852354347915315E-3	10.867818118488696E-3	-2.009825217189403E-3	4.680468814532664E-3	-666.609249977456130E-6	757.804124881897880E-9	286.503323772664690E-9	1.563465145765867E-6	-47.566715148112032E-9	8.712103361613801E-6	11.986812871549821E-6	-689.141854389483630E-9	-1.086637219128157E-6	6.339142467388255E-6	5.075808312138736E-6	41.672252090123736E-6	23.041756507858725E-6	21.485951259219150E-6	13.058049617726116E-6	4.919623249661736E-6	3.085485429914715E-6	129.446423282686740E-9	218.354336765777180E-9	440.649845121137710E-9	-499.523679206789510E-9	3.519707686764218E-6	3.399330485001330E-6	-827.385244127834800E-9	105.253820665488420E-9	1.068269055543155E+0	3.616986752044562E+0
3.642679127764292E+9	299.992599999999980E+0	-1.479864772409201E-6	-4.883517404649491E-3	-894.790357473723600E-6	27.806168337902695E-3	-5.926033484553285E-3	10.873605650808246E-3	-2.046010291801555E-3	4.681275415303435E-3	-675.491796539897150E-6	-224.625695550488510E-9	-55.701195317597832E-9	-408.150006438387440E-9	-109.703907575826810E-9	9.756275684402393E-6	4.808077557586094E-6	604.720957038056350E-9	677.734622277525900E-9	4.587364211548517E-6	-7.277249152435122E-6	23.091721973157419E-6	-41.903342267276304E-6	13.279649656742581E-6	-22.349242008496727E-6	3.400040769957901E-6	-4.922785908965272E-6	422.820875341291720E-9	267.995697523087920E-9	568.693301179983600E-9	-28.463287700568738E-9	3.503815566030354E-6	-3.779433051525788E-6	-12.248450755722883E-9	-705.763626406534800E-9	1.068084988901663E+0	3.617083205944399E+0
3.642679130665431E+9	299.992300000000000E+0	-1.479864772409201E-6	-4.912988118153165E-3	-886.270143588015920E-6	27.623995566480045E-3	-5.864132505027530E-3	10.782701536634690E-3	-2.020706151980452E-3	4.658848931667401E-3	-669.841930321448040E-6	-321.093138990536240E-9	67.512596968648701E-9	71.994509407909437E-9	47.996508241847069E-9	-9.386113940739100E-6	7.575431345060117E-6	603.341243737584660E-9	-285.003584752683750E-9	109.105912571278470E-9	-4.836658775517440E-6	-849.057214471313870E-9	-25.517029000420642E-6	716.246616818894330E-9	-12.325771490123225E-6	-416.050021530354740E-9	-2.813585488214400E-6	-303.214808607463440E-9	61.998591434488287E-9	1.094582256483560E-6	-1.043037136173215E-6	419.500047641533200E-9	-2.889338078123510E-6	-581.284498358381690E-9	-319.405661965937750E-9	1.073226471460301E+0	3.614904513295274E+0
3.642679133684966E+9	299.993800000000020E+0	-1.479864772409201E-6	-4.889628537899230E-3	-879.131837541662990E-6	27.763246875681647E-3	-5.820753513902173E-3	10.859496071551409E-3	-1.997232317471667E-3	4.677360380667001E-3	-663.349117709052930E-6	-259.048395901968310E-9	-158.086174169804430E-9	-12.029171502043286E-9	513.884607256994800E-9	4.658757526677645E-6	14.705860800120449E-6	220.080573074060260E-9	-358.876686840499140E-9	1.017413675790532E-6	7.031044492700389E-6	12.867796126558935E-6	49.767155575851748E-6	5.519829179559934E-6	26.200177690576195E-6	1.430940670035261E-6	6.733834811749625E-6	459.095916579377080E-9	-44.184661009600982E-9	-447.930491375186830E-9	-301.969362938966740E-9	363.955045366543350E-9	5.301439329557502E-6	-182.084820267325600E-9	155.776426648830110E-9	1.068978995218451E+0	3.613950910004443E+0
3.642679136312316E+9	299.998499999999980E+0	-1.479864772409201E-6	-4.891980519050463E-3	-904.889189107749080E-6	27.739651097706691E-3	-5.986438973521528E-3	10.846769097426458E-3	-2.082460608272911E-3	4.673453664237123E-3	-682.770233618771760E-6	-55.926335654651547E-9	65.739858546483164E-9	51.629731964691293E-9	-497.596852376623700E-9	4.518386561591051E-6	-2.699129761685854E-6	771.462476186830890E-9	-481.755539493517460E-9	-7.064325874356793E-6	2.156781309889662E-6	-42.128184648929238E-6	16.684419074985107E-6	-23.710517997632769E-6	7.596230360145808E-6	-5.774521696941560E-6	1.840771382068431E-6	106.720227115116250E-9	-331.020241317223030E-9	884.595279458426400E-9	289.308660464247370E-9	-6.135462682576541E-6	735.386952832098040E-9	-124.343730459571720E-9	-624.120967174308420E-12	1.069872595134883E+0	3.614646300989434E+0
3.642679138984056E+9	299.998800000000020E+0	-1.479864772409201E-6	-4.912650141056631E-3	-894.156970192683150E-6	27.623263900000295E-3	-5.914067802361192E-3	10.785192851820894E-3	-2.046627469158030E-3	4.658578365874998E-3	-675.103077695501540E-6	-198.864304842630780E-9	-90.013876840442886E-9	575.460511338272180E-9	903.968860892695070E-9	-8.858378965452358E-6	2.903355981943382E-6	-220.361726731554680E-9	-329.307683069661090E-9	6.805218916523471E-6	61.433701511657127E-9	41.675337484934052E-6	-3.619037078469133E-6	21.615908191197629E-6	913.669755069879070E-9	4.896813850251634E-6	-333.411151667291140E-9	-82.849009870097346E-9	-173.603846465495610E-9	-14.484284685167984E-9	271.593340715185290E-9	4.297489544234550E-6	513.865514770219360E-9	616.634420460118540E-9	-585.543125853706190E-9	1.073288803431103E+0	3.614422625477674E+0
3.642679141525757E+9	299.997700000000010E+0	-1.479864772409201E-6	-4.882847316441194E-3	-891.634549828612200E-6	27.808167227045058E-3	-5.903773743556376E-3	10.877160750661764E-3	-2.038252175003294E-3	4.680208236111218E-3	-672.403155817762900E-6	212.253198444217320E-9	-102.822436864527490E-9	104.450175101380220E-9	-961.952817762459580E-9	10.743845868660004E-6	7.942228357827435E-6	441.346417921873490E-9	-697.324342312756510E-9	5.819639392587643E-6	-7.332732361119455E-6	26.658982213882854E-6	-38.396356681568080E-6	15.038891911714231E-6	-18.563877988334994E-6	3.145471428627087E-6	-4.576571419366411E-6	-36.771390194302129E-9	-12.292324239165982E-9	-799.022487178768880E-9	-2.185945368134379E-6	3.529106898118146E-6	-3.361131045113558E-6	114.986051332510390E-9	-437.314680984742800E-9	1.068328533209560E+0	3.617575462935225E+0
3.642679144596762E+9	300.003300000000020E+0	-1.479864772409201E-6	-4.912603393930855E-3	-890.707603839866690E-6	27.615045008940648E-3	-5.892686986121530E-3	10.778486034318236E-3	-2.034126001065762E-3	4.656996384097021E-3	-672.203341334006650E-6	-676.407474138244570E-9	59.981856384559980E-9	-494.229598145248970E-9	308.369065646596040E-9	-9.943446191658961E-6	5.561326909815239E-6	1.091519701447524E-6	244.208289392689210E-9	4.068396875622755E-6	-2.070321848022743E-6	25.796627403373546E-6	-14.837362301602704E-6	13.291507193296243E-6	-6.601514112850521E-6	4.144685198164723E-6	-1.754518598438660E-6	-95.291890921600912E-9	-76.471854917258038E-9	-420.725328612400300E-9	-247.259291261547970E-9	2.929748477673963E-6	-698.706205759034200E-9	255.691928580008600E-9	-135.331838167846200E-9	1.073653399662127E+0	3.615325756343050E+0
3.642679147611414E+9	300.001500000000020E+0	-1.479864772409201E-6	-4.883985240772801E-3	-880.388245136053670E-6	27.794986413895686E-3	-5.837410628963847E-3	10.872292048928273E-3	-2.002847734586775E-3	4.679294500194428E-3	-664.737792966576290E-6	20.461863809978198E-9	105.281298980163920E-9	-756.526258937869760E-9	-1.577979006223633E-6	8.711482012107388E-6	14.092011959583421E-6	368.995814543302590E-9	599.089778979692380E-9	2.192073166659438E-6	4.504161003649887E-6	23.734420647309889E-6	29.016518130203555E-6	11.131023563724454E-6	15.757099667531378E-6	2.206640472562343E-6	2.820567722347010E-6	120.514731634751580E-9	-102.130918185218850E-9	111.080537322469510E-9	-76.701356378217417E-9	1.716962298938222E-6	3.352857478726948E-6	-345.941642370101210E-9	67.794995350531086E-9	1.068537148023542E+0	3.616505514723269E+0
3.642679150350327E+9	300.005100000000030E+0	-1.479864772409201E-6	-4.902340175955059E-3	-905.998092900361860E-6	27.673937270176696E-3	-5.990033807396156E-3	10.811916879534275E-3	-2.084339513067509E-3	4.664602583236895E-3	-683.383633064963700E-6	-204.878991731016970E-9	115.636462116065170E-9	148.757379371374830E-9	97.796493256023582E-9	-2.136848377748508E-6	-3.063488017253993E-6	505.202206635777430E-9	334.456566344057290E-9	-1.787855523618424E-6	4.131318794027760E-6	-2.415387268296039E-6	29.297913960780821E-6	-2.939517269516683E-6	14.285274504695357E-6	-370.267985838983850E-9	3.800338231472791E-6	38.282071609936353E-9	581.618050182333060E-9	-314.017580388920910E-9	-724.972436866324870E-9	-1.085486433961215E-6	3.328954029959816E-6	631.043126517102420E-9	-394.309706208634680E-9	1.071902677833352E+0	3.614888962082039E+0
3.642679153194147E+9	300.006899999999970E+0	-1.479864772409201E-6	-4.886250669903214E-3	-904.635962569419450E-6	27.769781616498217E-3	-5.976992736853034E-3	10.855178785049276E-3	-2.073622890631944E-3	4.675496935126847E-3	-681.654126654332490E-6	183.045995073484200E-9	-144.435397140874520E-9	-256.818751652599360E-9	619.733729519476660E-9	7.090216131574163E-6	-1.180809359256179E-6	661.919590734888940E-9	64.962646499549073E-9	-6.257085588881988E-6	-3.697773178873533E-6	-39.890097700367693E-6	-16.982899778373866E-6	-19.757085523083895E-6	-10.646677032407331E-6	-5.275372450979375E-6	-2.263310847390680E-6	-376.846910547411560E-9	67.852238384847455E-9	-302.915829442182670E-9	-297.435455863840220E-9	-3.954767953902122E-6	-2.382522614289417E-6	-63.794403559587897E-9	-368.300160570621780E-9	1.069405042795595E+0	3.617712312967230E+0
3.642679155546426E+9	300.001800000000000E+0	-1.479864772409201E-6	-4.910579091120934E-3	-887.659261142592750E-6	27.628685948030397E-3	-5.877785862797445E-3	10.784058710192924E-3	-2.025877239494676E-3	4.658358835983046E-3	-670.416238116093320E-6	-55.941963333781396E-9	-231.639714493428450E-9	989.888936321575570E-9	-248.769269587401060E-9	-9.200406161717416E-6	6.271957886965874E-6	332.377724790971980E-9	-488.277385482262300E-9	1.221466200408129E-6	-5.822178681461351E-6	6.529928102483712E-6	-39.429179936309123E-6	5.396436318035472E-6	-20.011688691253740E-6	920.775653943730360E-9	-4.737717322194289E-6	-246.430416408999220E-9	204.200017106853760E-9	290.649864576214820E-9	-1.668579993909964E-6	1.778074466859596E-6	-3.486404283754870E-6	269.794766353256160E-9	-31.576422416854692E-9	1.073339383256176E+0	3.616000362128131E+0
3.642679158316481E+9	300.002400000000020E+0	-1.479864772409201E-6	-4.892192263155589E-3	-876.074401397124210E-6	27.744647042489818E-3	-5.814948453938079E-3	10.842021707528739E-3	-1.992036316052037E-3	4.671275569607972E-3	-662.457251811600840E-6	229.981717866162690E-9	532.331816834891020E-9	838.762142182149050E-9	663.189500191371940E-9	2.557596572215198E-6	15.992362511727412E-6	-164.074277473576930E-9	354.862364825668910E-9	-3.721088255774088E-6	6.985085638208950E-6	-16.680224605800036E-6	46.757033235333688E-6	-9.350767897206747E-6	23.390282098195892E-6	-3.150663968339800E-6	5.863843069720935E-6	-241.215763786342420E-9	-124.758589753606830E-9	-814.772988421507390E-9	-273.527081697918610E-9	-3.186421334108631E-6	4.459691838119265E-6	-248.247661691663550E-9	-573.765684131226210E-9	1.070371448974400E+0	3.618417514250738E+0
3.642679160850271E+9	300.002700000000000E+0	-1.479864772409201E-6	-4.880526029868368E-3	-897.758687687837140E-6	27.805819254869347E-3	-5.943726898525614E-3	10.878064624076306E-3	-2.057024727021224E-3	4.680584865278242E-3	-677.391585882851410E-6	126.772770657169510E-9	38.746715430215592E-9	281.266687328447330E-9	-523.117497362872580E-9	9.888431746385616E-6	3.349920220021993E-6	194.582567510557270E-9	178.835108172384880E-9	820.518931223294700E-9	-4.661917520422032E-6	1.510422058885536E-6	-24.370868970917845E-6	1.364782992937034E-6	-12.061411226263042E-6	-103.857519864402870E-9	-3.418514425011134E-6	21.981516935362856E-9	185.043629934606920E-9	-978.989177176063090E-9	-293.310363165248420E-9	329.036259548910040E-9	-1.611444228329605E-6	204.502322609319180E-9	-306.275185379422870E-9	1.068242568806146E+0	3.616589618183699E+0
3.642679163367484E+9	300.001199999999980E+0	-1.479864772409201E-6	-4.908940815713110E-3	-881.227921336970420E-6	27.646374094978849E-3	-5.841290830821593E-3	10.794834332932766E-3	-2.008270759608933E-3	4.659283042800279E-3	-665.510448538319460E-6	-141.395076584211740E-9	74.298346264348202E-9	492.890693586442190E-9	-401.369482173233410E-9	-8.301783659284916E-6	11.322975291407767E-6	-434.737592654962920E-9	109.458951000846190E-9	-776.963328644773440E-9	-7.086734271803481E-6	-12.716673691048865E-6	-40.233510481376699E-6	-5.099299066526683E-6	-22.069224555566092E-6	-1.497790707821007E-6	-5.082504113511992E-6	-215.519228390119440E-9	-215.286462610219920E-9	77.357532996252855E-9	-287.090130598725560E-9	-236.307334079303590E-9	-4.913674682538142E-6	743.512186313096630E-9	-514.958106512609000E-9	1.073126477629688E+0	3.616766701496230E+0
3.642679166465417E+9	300.000900000000000E+0	-1.479864772409201E-6	-4.908561589592169E-3	-892.586328031960650E-6	27.629538608373048E-3	-5.895769281863969E-3	10.784754863209418E-3	-2.036863474930892E-3	4.657294705371823E-3	-671.765240502346830E-6	-16.084207672591250E-9	-1.940867259024902E-9	-433.917618998271580E-9	-250.748642876086860E-9	-8.421011012498384E-6	5.143622461307281E-6	-25.029021245315213E-9	1.527159763516517E-6	6.341175443144877E-6	-5.980378103554358E-6	31.582937215001526E-6	-39.094750061023019E-6	19.090399477176214E-6	-19.099834144579386E-6	3.872914464816412E-6	-4.312937955989524E-6	402.608627648924620E-9	-445.074386411439560E-9	1.203135388818882E-6	147.626960635406760E-9	4.472722133166384E-6	-3.800276868286867E-6	249.378693993037870E-9	705.661240852499780E-9	1.073584627194172E+0	3.616860175443589E+0
3.642679168893434E+9	300.001199999999980E+0	-1.479864772409201E-6	-4.890552622151888E-3	-874.590583129831820E-6	27.737820967828768E-3	-5.803510847689649E-3	10.836320388360869E-3	-1.985961451218679E-3	4.669875179305199E-3	-660.585435182947830E-6	274.533900214095540E-9	229.684608329210750E-9	86.063113740085489E-9	522.671005717047540E-9	1.443844519158835E-6	17.349507888570291E-6	-689.343279123074720E-9	-1.119802714243282E-6	-5.075023572788639E-6	3.786328124813263E-6	-22.430761083099274E-6	25.673787793023839E-6	-13.857661546936173E-6	11.794769209136142E-6	-3.249755467793197E-6	2.634026501960013E-6	-213.299475099088470E-9	11.568157614611742E-9	432.646405119516860E-9	-784.339949664254800E-9	-3.761869586915139E-6	1.958924711846034E-6	23.133828793612381E-9	444.276473116840490E-9	1.070692429244740E+0	3.619261742662374E+0
3.642679171434400E+9	299.997999999999990E+0	-1.479864772409201E-6	-4.887906042502096E-3	-906.019367153771780E-6	27.745364175223320E-3	-5.993874143106928E-3	10.848645525783920E-3	-2.083994849136076E-3	4.671958799894546E-3	-683.901336982998140E-6	-1.569397299643901E-9	40.816687092831870E-9	-603.517263102527060E-9	1.682485598178040E-6	5.792159792827884E-6	-2.926889795154961E-6	274.145688277223120E-9	-468.096523039916480E-9	-4.378371565106599E-6	325.974983138591710E-9	-27.666999445838098E-6	178.567885951282400E-9	-14.529635928131613E-6	-1.789806302060779E-6	-3.190059874168997E-6	51.072609760712171E-9	11.363102622962067E-9	-190.827813091354410E-9	1.361293562839999E-6	80.499791314125737E-9	-3.046184546751182E-6	-597.811689940848590E-9	72.763970457488900E-9	357.035165751433010E-9	1.070214917159128E+0	3.616624069934176E+0
3.642679174270754E+9	299.999799999999990E+0	-1.479864772409201E-6	-4.896589419949636E-3	-905.395983744218170E-6	27.696009905904387E-3	-5.987717902054503E-3	10.823531226236475E-3	-2.080887833538121E-3	4.665433072419266E-3	-683.742197811554560E-6	184.056989772435790E-9	-23.743400895518676E-9	1.149068284668297E-6	424.762527871641590E-9	-26.877688979687426E-9	-2.346340022028408E-6	-797.334650138470600E-9	-437.588315205126780E-9	-1.659404976977804E-6	7.233890685125433E-6	-5.647047227022444E-6	44.476365340212231E-6	-5.350307442841644E-6	23.175450475607274E-6	-825.033527366527790E-9	5.100158607379497E-6	-52.141569163266291E-9	-197.471268474775310E-9	-246.070895464883710E-9	1.293985682903096E-9	-2.547277892085129E-6	4.514741024526761E-6	-554.018160602113930E-9	-367.336589939353740E-9	1.071711869485086E+0	3.616487133726831E+0
3.642679176474761E+9	299.999399999999980E+0	-1.479864772409201E-6	-4.899613915982033E-3	-877.428094791541130E-6	27.689531374939933E-3	-5.814838314794233E-3	10.812659831602218E-3	-1.992809072093661E-3	4.663296985397762E-3	-662.028471632913980E-6	193.681236662261850E-9	34.923690430450103E-9	7.921548492871875E-9	-448.586142700939410E-9	-4.107251011620681E-6	14.026077289688031E-6	599.853588173489030E-9	839.782974367986010E-9	-7.699658261278446E-6	724.580456704020710E-9	-46.566033580717642E-6	11.732466186920954E-6	-25.052881091896231E-6	3.148827830499158E-6	-5.801541392962015E-6	1.233126744243543E-6	-444.038388497056850E-9	-232.568182596861340E-9	570.594475144301760E-9	-66.882172975960498E-9	-4.542011820507129E-6	-602.677436213247280E-9	225.155025116850330E-9	715.263984490442310E-9	1.072202781777905E+0	3.619085723295013E+0
3.642679179282071E+9	299.996199999999990E+0	-1.479864772409201E-6	-4.892011889361639E-3	-906.136954667995140E-6	27.718650404911165E-3	-5.997577789829803E-3	10.834376906471958E-3	-2.084077061401048E-3	4.667925490015643E-3	-684.031787022214960E-6	-76.177513966027354E-9	9.524791003974355E-9	144.857709265542120E-9	448.354784686570660E-9	2.371165436452067E-6	-3.656963746531311E-6	-1.115096904229701E-6	276.332262542067350E-9	-3.395879599926588E-6	3.335916224142475E-6	-18.761990127480692E-6	26.442882127038155E-6	-10.769210373142287E-6	14.944482382490997E-6	-1.961984974431859E-6	3.446946084814722E-6	-402.991184868457150E-9	-52.944627809290614E-9	-131.198284964309540E-9	-273.589456388728870E-9	-3.009470491696423E-6	1.680541112329079E-6	-151.755932156960940E-9	-495.642859589908690E-9	1.071139633804061E+0	3.617082906433158E+0
3.642679182405935E+9	299.996199999999990E+0	-1.479864772409201E-6	-4.882873001457818E-3	-881.571551901013760E-6	27.783449571646194E-3	-5.840806607232009E-3	10.864698572504749E-3	-2.004047118100781E-3	4.674848063648507E-3	-664.464675370461730E-6	283.930917335411730E-9	156.846280695489580E-9	247.980167340826730E-9	-1.229479791852245E-6	7.020282851006104E-6	13.644728144532843E-6	-270.685368411281060E-9	740.426890281608670E-9	6.238776627691517E-6	4.758396211544236E-6	41.556506043877510E-6	28.033022000193453E-6	21.075622779794546E-6	15.705454354406213E-6	4.758409065783674E-6	3.136519568661048E-6	174.146758093264890E-9	208.330436607671210E-9	397.557196452975760E-9	334.156210747926430E-9	3.118054752771506E-6	3.533196525297037E-6	-155.433937822049070E-9	-404.414172174292700E-9	1.069553476802779E+0	3.619101790858445E+0
3.642679185664557E+9	299.998800000000020E+0	-1.479864772409201E-6	-4.902769142327530E-3	-903.826704740353570E-6	27.656861248475387E-3	-5.975592100639738E-3	10.803889665507539E-3	-2.076534229276250E-3	4.659810619123177E-3	-681.530586984062450E-6	183.438495543485560E-9	6.301964935619628E-9	-367.758226385401660E-9	-102.872749996185020E-9	-2.937015652659135E-6	-2.616979935093788E-6	396.816619344555210E-9	-344.563064235390410E-9	-244.103405104714010E-9	8.679730058104337E-6	7.265487903036108E-6	43.933660263497957E-6	-76.981038596156835E-9	23.485213965692897E-6	850.686959686282070E-9	5.406813499528250E-6	51.641715947369405E-9	-130.709929888085900E-9	435.681868708624000E-9	-868.664104599391180E-9	-980.437377438841760E-9	3.958753715821635E-6	-617.417176181071560E-9	5.732854104324440E-9	1.073004979962219E+0	3.616664487137253E+0
3.642679188582245E+9	300.001399999999990E+0	-1.479864772409201E-6	-4.909715711818607E-3	-890.852783635144220E-6	27.612994018907735E-3	-5.892685250745807E-3	10.774788989961348E-3	-2.033297368854498E-3	4.653460420822873E-3	-671.359731115274070E-6	-41.187689687028709E-9	270.260337315381860E-9	471.842558401622140E-9	-930.181691745282670E-9	-9.793108933054923E-6	5.304339140181431E-6	-101.491422980547990E-9	1.575864306909070E-6	4.599855721595398E-6	-2.150755709848124E-6	22.898288130070760E-6	-15.718771848651936E-6	11.563676948181217E-6	-7.647107809851649E-6	2.911816018897388E-6	-1.691269119383583E-6	-228.857649113620970E-9	-298.957348870805230E-9	-207.262930061220740E-9	-51.582480853973647E-9	2.436583405564278E-6	-1.451543932485156E-6	-382.294666058277930E-9	266.261936815154110E-9	1.074469222436375E+0	3.618426612935258E+0
3.642679191596505E+9	300.004099999999990E+0	-1.479864772409201E-6	-4.880780918389164E-3	-880.136489467521420E-6	27.793217277418906E-3	-5.840447855153269E-3	10.866201443394948E-3	-2.000329260236668E-3	4.674446665263081E-3	-663.254725606117240E-6	6.925068175065140E-9	-201.308468822552550E-9	-670.794291801264090E-9	345.793713028547280E-9	7.357057711577383E-6	14.183982210170441E-6	-124.734536588304690E-9	-303.657374170405620E-9	1.732682126836043E-6	4.859217924218926E-6	18.671846157709965E-6	30.760714081505661E-6	8.438205312606454E-6	16.274622128281011E-6	1.869386305718284E-6	2.406362521609510E-6	-118.856152953057410E-9	-350.633765126458060E-9	-48.188616960035883E-9	-87.207611909684388E-9	1.150263935862000E-6	3.372584717161349E-6	300.942080397750600E-9	398.172757931412800E-9	1.069645320195047E+0	3.621180654346239E+0
3.642679194350294E+9	299.998400000000000E+0	-1.479864772409201E-6	-4.907995311468529E-3	-895.129280340039200E-6	27.622036427728685E-3	-5.921615597019047E-3	10.787606368871811E-3	-2.050094165735795E-3	4.655262739894474E-3	-675.488947424447730E-6	29.575191640100005E-9	474.523472860377460E-9	-516.322999880666540E-9	-318.540798140912320E-9	-8.932627292597971E-6	3.209418974129111E-6	56.630155570330290E-9	-72.391250921571538E-9	6.821667641086115E-6	1.979696435627757E-6	42.228361409919274E-6	5.403639557222032E-6	21.694380281365286E-6	4.247996038728228E-6	4.762218936892004E-6	775.682248359986700E-9	47.898254697013742E-9	-1.095247893649330E-9	-803.139230253318010E-9	122.882327612618670E-9	5.149754091384057E-6	605.829845597332020E-9	-709.484478952252190E-9	356.002195888431770E-9	1.074053233805949E+0	3.616214808799058E+0
